Date;OR.PA;VIE.PA;CA.PA;ACA.PA;DSY.PA;GLE.PA;BNP.PA;HO.PA;SU.PA;FCHI;FTSE;N225;VIX;AAPL;NVDA;INTC;AMD;TYX
13/09/2012;97,300003;8,957152;17,4;5,576516;8,209;;39,525002;26,825001;48,785;3531,820068;5888,5;9232,209961;13,88;25,075001;3,4275;23,15;3,66;2,976
20/09/2012;96,959999;8,386362;16,415001;5,095997;8,19;;37,334999;26,674999;46,875;3414,840088;5768,100098;8906,700195;16,809999;23,75643;3,295;22,65;3,32;2,792
27/09/2012;96,989998;8,140499;16,360001;5,440738;8,26;;37,810001;27,48;48,224998;3406,02002;5825,799805;8746,870117;15,43;23,980356;3,26;22,549999;3,12;2,825
04/10/2012;95;7,639129;15,99;5,515849;8,125;;37,695;27,885;47,650002;3365,870117;5776,700195;8596,230469;16,290001;22,889643;3,1675;21,76;3,15;2,894
11/10/2012;101,599998;8,340082;17,094999;5,983849;8,189;;41,755001;27,924999;49,75;3527,5;5910,899902;8806,549805;15,07;23,021786;3,265;21,790001;2,77;2,988
18/10/2012;97;7,749045;17,860001;5,899108;8,151;;40,290001;27,83;48,509998;3426,48999;5804,799805;8954,299805;18,33;22,029642;3,0425;21,459999;2,08;2,933
25/10/2012;98,269997;7,363376;18,639999;5,592886;8,129;;38,810001;27,135;48,235001;3429,27002;5782,700195;8928,290039;18,6;21,261429;2,995;21,629999;2,05;2,851
01/11/2012;96;7,703729;18,405001;5,731553;8,189;;39,540001;27,27;49,634998;3409,590088;5791,600098;8972,889648;19,08;19,928572;3,1525;20,91;2,01;2,821
08/11/2012;99,269997;7,459794;18,045;5,332886;8,183;;40,075001;26,264999;48,889999;3400,02002;5722;8664,730469;17,92;19,174286;2,885;19,959999;1,93;2,728
15/11/2012;102,949997;7,616953;18,955;5,573627;8,35;;41,525002;26,43;51,639999;3477,360107;5752;9222,519531;15,31;20,060715;2,955;19,360001;1,87;2,83
22/11/2012;104,75;7,906205;18,799999;5,504293;8,62;;41,985001;27,264999;51,98;3515,189941;5803,299805;9308,349609;15,51;20,819286;3,065;20,09;1,96;2,779
29/11/2012;104,599998;8,266805;19,135;5,823997;8,503;;43,380001;27,725;53,75;3590,5;5892,100098;9468,839844;16,459999;19,2425;2,99;19,85;2,29;2,779
06/12/2012;105;8,508812;19,41;5,69496;8,577;;43,16;27,42;54,25;3646,659912;5945,899902;9581,459961;15,95;19,25;3,13;20,67;2,37;2,897
13/12/2012;104,949997;8,88966;19,41;5,950145;8,542;;44,560001;27,295;56,02;3664,590088;5961,600098;10160,40039;17,360001;18,796785;3,1625;21,1;2,52;2,982
20/12/2012;105,5;8,786493;19,58;5,874071;8,429;;43,41;26,305;54,599998;3652,610107;5954,200195;10230,36035;19,48;18,321428;3,06;20,65;2,43;2,933
27/12/2012;107,5;8,97065;19,995001;6,114812;8,593;;44,459999;26,24;56,689999;3733,929932;6027,399902;10395,17969;14,68;19,608213;3,18;21,379999;2,53;3,046
03/01/2013;105,25;8,671757;19,549999;6,681034;8,54;;45,639999;26,610001;56,200001;3717,449951;6098,700195;10578,57031;13,81;18,467857;3,0525;21,450001;2,63;3,053
10/01/2013;106,650002;8,297658;19,32;7,002663;8,441;;44,209999;26,01;54,549999;3708,48999;6104;10600,44043;13,42;18,074642;3,0225;22,110001;2,72;3,019
17/01/2013;109,650002;8,784565;20,93;7,048885;8,352;;45,115002;26,934999;55,68;3726,169922;6197,600098;10486,99023;12,46;18,3575;3,0325;21,110001;2,73;3,027
24/01/2013;113,550003;9,166377;21,26;7,120144;8,213;;46,205002;26,959999;56,200001;3765,52002;6323,100098;11113,9502;14,32;16,315357;3,08;21,370001;2,65;3,196
31/01/2013;109,400002;9,173126;20,719999;6,701256;8,048;;44,365002;26,719999;54,900002;3642,899902;6295,299805;11463,75;13,41;16,333929;3,085;20,99;2,6;3,181
07/02/2013;112,5;9,367889;20,75;7,253033;8,275;;45,845001;27,395;55,240002;3698,530029;6359,100098;11251,41016;12,98;16,678928;3,0925;21,25;2,75;3,224
14/02/2013;111,800003;9,03525;20,790001;7,326218;8,62;;44,525002;27,200001;55,389999;3709,879883;6395,399902;11468,28027;14,68;16,030357;3,095;20,73;2,7;3,209
21/02/2013;113,449997;9,172162;20,725;6,832219;8,602;;43,154999;26,645;57,939999;3691,48999;6325,899902;11253,96973;14,73;15,8775;3,15;20,93;2,53;3,103
28/02/2013;115,699997;10,143083;21,385;6,956441;8,89;;43,02;31,735001;59,259998;3773,76001;6427,600098;11932,26953;13,53;15,202143;3,1975;21,75;2,43;3,149
07/03/2013;119,949997;9,844189;21,945;6,919848;8,883;;43,720001;32,779999;60,189999;3836,040039;6481,5;12239,66016;11,83;15,298214;3,185;21,66;2,6;3,216
14/03/2013;123,199997;9,800802;22,035;6,447997;0,375;;42,240002;32,919998;57,93;3829,560059;6432,700195;12468,23047;12,67;16,145714;3,155;21,18;2,75;3,172
21/03/2013;120,650002;9,304253;20,865;6,043552;8,948;;39,669998;32,564999;56,639999;3711,639893;6387,600098;12493,79004;13,15;16,145714;3,1625;21,83;2,55;3,092
28/03/2013;127,300003;9,364032;21,525;6,124441;9,092;;40,095001;33,014999;57,580002;3754,959961;6420,299805;12362,2002;14,21;15,428214;3,0325;21,049999;2,32;3,055
04/04/2013;123,849998;9,79116;21,504999;6,357478;8,787;;41,465;32,599998;57,419998;3743,709961;6387,399902;13288,12988;12,36;15,560357;3,2075;22,26;2,61;3,005
11/04/2013;120,900002;9,608932;20,625;5,979997;8,678;;38,294998;31,035;52,91;3599,22998;6244,200195;13382,88965;16,51;14,385714;3,1975;21,93;2,4;2,886
18/04/2013;132,850006;9,502873;22,4;6,530811;9,08;;41,790001;32,514999;58,279999;3842,939941;6431,799805;13843,45996;13,61;14,480714;3,34;23,66;2,61;2,889
25/04/2013;135,399994;10,090053;22,5;6,693552;9,26;;42,310001;32,98;57,900002;3856,75;6451,299805;13799,34961;14,49;15,688929;3,4125;23,99;3,22;2,84
02/05/2013;133,600006;10,027382;23,785;6,788885;9,163;;44,650002;35,200001;58,5;3956,280029;6583,5;14285,69043;12,66;16,565714;3,475;24,25;3,83;2,978
09/05/2013;135,899994;10,268425;23,6;6,920811;9,33;;45,75;36,25;58,950001;3982,22998;6693,600098;15096,03027;12,81;15,316071;3,675;24,200001;4,38;3,159
16/05/2013;136,300003;9,620502;24,415001;7,220293;9,316;;46,049999;37,525002;62,810001;4051,110107;6840,299805;15627,25977;13,82;15,7625;3,6;24,07;3,96;3,209
23/05/2013;132,550003;9,178911;22,6;7,019033;9,412;;45,27;36,82;60,150002;3974,120117;6627,200195;14326,45996;14,83;15,891071;3,61;24,27;3,98;3,272
30/05/2013;125,650002;9,034285;21,469999;6,8197;9,652;;44,66;37,25;59,169998;3852,439941;6419,299805;13014,87012;17,5;15,896786;3,54;24,700001;3,91;3,26
06/06/2013;125,650002;8,948474;20,875;6,542367;9,582;;42,555;37,759998;58,57;3793,699951;6299,5;13289,32031;18,59;15,435357;3,5125;24,459999;3,9;3,375
13/06/2013;127,599998;8,838559;21,965;6,616515;9,621;;43,665001;37,68;56,43;3839,340088;6348,799805;13245,21973;16,639999;15,107143;3,71;25;4,07;3,414
20/06/2013;125,449997;8,561841;20,700001;6,395997;9,393;;42,43;36,095001;56,400002;3726,040039;6165,5;12834,00977;17,209999;14,216786;3,535;24,01;4,14;3,574
27/06/2013;125,550003;8,303444;20,809999;6,246737;9,524;;41,330002;35,330002;55,580002;3702,01001;6229,899902;14055,55957;16,200001;15,028571;3,5325;23,76;4,06;3,497
04/07/2013;129,050003;9,034285;21,15;6,50096;9,926;;44,099998;37,669998;57,110001;3840,530029;6505;14416,59961;14,21;15,026071;3,6075;23,25;3,98;3,688
11/07/2013;128;9,390065;22,325001;6,515404;10,07;;44,115002;37,810001;56,450001;3872,02002;6571,899902;14615,04004;13,78;15,368214;3,6525;24,15;4,38;3,572
18/07/2013;127,349998;9,508658;23,549999;7,072959;10,05;;47,279999;38,205002;57,990002;3962,75;6620,399902;14731,28027;13,18;15,7325;3,5525;22,93;3,63;3,653
25/07/2013;125,949997;9,723668;23,07;6,912145;9,878;;48,634998;38,75;59,810001;3992,689941;6621,100098;13668,32031;13,45;16,161785;3,61;23,34;3,77;3,646
01/08/2013;128,300003;10,157545;23,1;7,648811;9,919;;49,59;39,224991;61,09;4038,48999;6511,200195;13824,94043;12,98;16,606428;3,65;22,700001;3,69;3,686
08/08/2013;129,199997;10,480543;24,195;8,00607;9,955;;50,220001;38,860001;61,220001;4114,200195;6587,399902;14050,16016;13,04;17,803572;3,7575;22,57;3,82;3,752
15/08/2013;125,599998;11,044583;23,540001;7,674811;9,951;;48,799999;38,27;59,82;4015,090088;6390,799805;13424,33008;15,94;17,941429;3,72;22,17;3,61;3,882
22/08/2013;122,900002;11,290446;22,785;7,468737;9,73;;48,32;37,5;58,27;3960,459961;6430,100098;13338,45996;16,49;17,532143;3,7;22,290001;3,42;3,754
29/08/2013;125,550003;11,613444;24,18;7,551552;9,6;;48,485001;39,285;59,790001;3980,419922;6474,700195;14053,87012;15,88;17,810356;3,725;22,639999;3,31;3,799
05/09/2013;124,699997;12,15338;25,165001;7,94444;9,719;;50,75;40,75;62,18;4119,109863;6588,399902;14425,07031;13,82;16,70393;3,9275;22,809999;3,82;3,86
12/09/2013;127,099998;12,630645;25,540001;8,049403;9,714;;50,529999;40,974991;65,989998;4170,399902;6558,799805;14505,36035;13,59;16,595715;0,166666667;23,9;3,93;3,755
19/09/2013;127,300003;12,389602;25,525;8,011848;9,86;;51,380001;41,310001;65,709999;4195,350098;6551,5;14620,53027;14,01;17,1975;3,93;23,700001;3,91;3,648
26/09/2013;125,699997;12,466736;25,65;8,137033;9,857;;51,119999;41,365002;62,439999;4158,160156;6437,5;14170,49023;16,6;17,484285;3,885;22,889999;3,9;3,71
03/10/2013;124,25;13,059701;26,195;8,37007;9,509;;51,5;42,455002;60,68;4127,049805;6337,899902;14037,83984;19,6;17,378214;3,805;22,59;3,65;3,724
10/10/2013;122,150002;13,411624;26,809999;8,81207;8,351;;54,299999;43,619999;61,41;4243,720215;6571,600098;14467,13965;14,71;17,896786;3,9;23,700001;4,09;3,724
17/10/2013;128,949997;12,524586;27,469999;8,574218;8,699;;53;43,709999;62,099998;4260,660156;6674,5;14426,04981;13,42;18,748571;3,875;23,74;3,14;3,582
24/10/2013;127,400002;12,163022;26,905001;8,37007;8,81;;52,77;45;61,599998;4274,109863;6777,700195;14502,34961;13,65;18,746429;3,805;24,5;3,3;3,632
